id,country,origin_country,shipment_mode_clean,textile_type,weight_raw,weight_unit,weight_kg,distance_km,emission_factor,carbon_footprint_kg_co2e,carbon_intensity_per_km,freight_cost_usd,line_item_value
83590,Côte d'Ivoire,India,Air,Organic Cotton,See DN-2652 (ID#:82477),kg,1047.0,8900.0,0.602,5609.616599999999,0.6302939999999999,See DN-2652 (ID#:82477),131434.25
83591,Mozambique,India,Truck,Organic Cotton,See DN-2663 (ID#:82478),kg,1047.0,7200.0,0.0626,471.90384,0.0655422,See DN-2663 (ID#:82478),2058000.0
83592,Uganda,India,Truck,Organic Cotton,479,kg,479.0,6200.0,0.0626,185.90948,0.0299854,4358.72,20332.52
83643,Uganda,India,Air,Organic Cotton,See DN-2951 (ID#:82532),kg,1047.0,6200.0,0.602,3907.8227999999995,0.6302939999999999,See DN-2951 (ID#:82532),11348.4
83593,Zimbabwe,India,Truck,Organic Cotton,See DN-2695 (ID#:83043),kg,1047.0,7900.0,0.0626,517.78338,0.0655422,See DN-2695 (ID#:83043),119096.46
83594,Côte d'Ivoire,India,Air Charter,Organic Cotton,263,kg,263.0,8900.0,0.75,1755.525,0.19725,2330.21,52650.0
83595,Nigeria,India,Air Charter,Organic Cotton,814,kg,814.0,8100.0,0.75,4945.049999999999,0.6104999999999999,17090,66386.28
83596,Côte d'Ivoire,India,Truck,Organic Cotton,372,kg,372.0,8900.0,0.0626,207.25608000000003,0.023287200000000004,2333.91,22000.0
83597,Côte d'Ivoire,India,Air,Organic Cotton,464,kg,464.0,8900.0,0.602,2486.0192,0.279328,2394.27,36000.0
83598,Mozambique,India,Truck,Organic Cotton,741,kg,741.0,7200.0,0.0626,333.98352,0.0463866,5716.86,5284.44
83599,Uganda,India,Air,Organic Cotton,972,kg,972.0,6200.0,0.602,3627.8927999999996,0.5851439999999999,17102.56,118749.68
83600,Nigeria,India,Air Charter,Organic Cotton,See DN-2729 (ID#:82487),kg,1047.0,8100.0,0.75,6360.525,0.78525,See DN-2729 (ID#:82487),3200.4
83601,Zambia,India,Truck,Organic Cotton,21534,kg,21534.0,7600.0,0.0626,10245.01584,1.3480284,13914.56,2857600.0
83602,Rwanda,India,Air,Organic Cotton,2657,kg,2657.0,7000.0,0.602,11196.598,1.599514,14332,193900.0
83603,Mozambique,India,Truck,Organic Cotton,1380,kg,1380.0,7200.0,0.0626,621.9936,0.086388,6483.81,172200.6
83604,Côte d'Ivoire,India,Air,Organic Cotton,See DN-2754 (ID#:82491),kg,1047.0,8900.0,0.602,5609.616599999999,0.6302939999999999,See DN-2754 (ID#:82491),196200.0
83605,Rwanda,India,Air,Organic Cotton,49,kg,49.0,7000.0,0.602,206.486,0.029498,1110.19,3470.4
83606,Tanzania,India,Truck,Organic Cotton,30606,kg,30606.0,5900.0,0.0626,11304.020040000001,1.9159356000000003,9601.38,733453.44
83607,Nigeria,India,Air Charter,Organic Cotton,2566,kg,2566.0,8100.0,0.75,15588.449999999999,1.9244999999999999,16532.5,6431.94
83608,Nigeria,India,Air Charter,Organic Cotton,14810,kg,14810.0,8100.0,0.75,89970.75,11.1075,16532.5,125500.0
83609,Uganda,India,Air,Organic Cotton,See DN-2781 (ID#:83061),kg,1047.0,6200.0,0.602,3907.8227999999995,0.6302939999999999,See DN-2781 (ID#:83061),219384.0
83610,Rwanda,India,Air,Organic Cotton,2699,kg,2699.0,7000.0,0.602,11373.586,1.624798,16152,232466.4
83611,Nigeria,India,Air Charter,Organic Cotton,See DN-2773 (ID#:83608),kg,1047.0,8100.0,0.75,6360.525,0.78525,See DN-2773 (ID#:83608),198879.85
83612,Rwanda,India,Air,Organic Cotton,375,kg,375.0,7000.0,0.602,1580.25,0.22575,2719.63,21535.0
83613,Zimbabwe,India,Truck,Organic Cotton,4687,kg,4687.0,7900.0,0.0626,2317.90898,0.2934062,8832.53,140539.08
83614,Zimbabwe,India,Truck,Organic Cotton,See DN-2804 (ID#:82499),kg,1047.0,7900.0,0.0626,517.78338,0.0655422,See DN-2804 (ID#:82499),21092.5
83615,Rwanda,India,Air,Organic Cotton,12605,kg,12605.0,7000.0,0.602,53117.47,7.58821,72991.45,65894.4
83616,Côte d'Ivoire,India,Truck,Organic Cotton,9790,kg,9790.0,8900.0,0.0626,5454.400599999999,0.6128539999999999,20786.04,750248.07
83617,"Congo, DRC",India,Air,Organic Cotton,See DN-2812 (ID#:83068),kg,1047.0,7000.0,0.602,4412.057999999999,0.6302939999999999,See DN-2812 (ID#:83068),43054.44
83618,"Congo, DRC",India,Air,Organic Cotton,See DN-2812 (ID#:83068),kg,1047.0,7000.0,0.602,4412.057999999999,0.6302939999999999,See DN-2812 (ID#:83068),1977.84
83619,"Congo, DRC",India,Air,Organic Cotton,See DN-2812 (ID#:83068),kg,1047.0,7000.0,0.602,4412.057999999999,0.6302939999999999,See DN-2812 (ID#:83068),12035.4
83620,Zimbabwe,India,Truck,Organic Cotton,37,kg,37.0,7900.0,0.0626,18.297980000000003,0.0023162000000000005,588.71,1250.0
83621,Zambia,India,Truck,Organic Cotton,6801,kg,6801.0,7600.0,0.0626,3235.64376,0.42574259999999997,7317.47,902400.0
83622,Haiti,India,Air,Organic Cotton,1596,kg,1596.0,16200.0,0.602,15564.8304,0.9607920000000001,16840.67,8400.0
83623,South Sudan,India,Air,Organic Cotton,1624,kg,1624.0,7000.0,0.602,6843.536,0.977648,15446.4,8424.0
83625,Côte d'Ivoire,India,Truck,Organic Cotton,159,kg,159.0,8900.0,0.0626,88.58526,0.009953400000000001,1984.83,13650.24
83627,Tanzania,India,Truck,Organic Cotton,17227,kg,17227.0,5900.0,0.0626,6362.620180000001,1.0784102000000002,7134.39,2198414.4
83628,Uganda,India,Air,Organic Cotton,2870,kg,2870.0,6200.0,0.602,10711.988,1.7277399999999998,14974.6,121477.72
83629,Zimbabwe,India,Truck,Organic Cotton,6408,kg,6408.0,7900.0,0.0626,3169.0123200000003,0.4011408,Freight Included in Commodity Cost,540322.8
83630,Tanzania,India,Truck,Organic Cotton,12181,kg,12181.0,5900.0,0.0626,4498.93054,0.7625306000000001,7134.39,611964.0
83631,Tanzania,India,Truck,Organic Cotton,466,kg,466.0,5900.0,0.0626,172.11244000000002,0.029171600000000002,1696,3629.2
83632,Nigeria,India,Air,Organic Cotton,4052,kg,4052.0,8100.0,0.602,19758.362399999998,2.439304,15459.09,222515.04
83633,Nigeria,India,Air,Organic Cotton,3856,kg,3856.0,8100.0,0.602,18802.6272,2.321312,15459.09,418801.2
83634,Nigeria,India,Air,Organic Cotton,1319,kg,1319.0,8100.0,0.602,6431.707799999999,0.7940379999999999,15459.09,153407.52
83635,Zimbabwe,India,Truck,Organic Cotton,See DN-2914 (ID#:83089),kg,1047.0,7900.0,0.0626,517.78338,0.0655422,See DN-2914 (ID#:83089),54463.08
83636,Uganda,India,Air,Organic Cotton,430,kg,430.0,6200.0,0.602,1604.932,0.25886,2154,17974.32
83637,Mozambique,India,Truck,Organic Cotton,4145,kg,4145.0,7200.0,0.0626,1868.2343999999998,0.25947699999999996,7433.02,4573.8
83638,Haiti,India,Air,Organic Cotton,1679,kg,1679.0,16200.0,0.602,16374.2796,1.010758,18028.41,71547.84
83639,Zimbabwe,India,Truck,Organic Cotton,See DN-2942 (ID#:82530),kg,1047.0,7900.0,0.0626,517.78338,0.0655422,See DN-2942 (ID#:82530),564121.95
83640,Nigeria,India,Air,Organic Cotton,18234,kg,18234.0,8100.0,0.602,88912.63080000001,10.976868000000001,51090,1444936.96
83641,Côte d'Ivoire,India,Truck,Organic Cotton,10611,kg,10611.0,8900.0,0.0626,5911.812540000001,0.6642486000000001,38492.46,694800.0
83642,Nigeria,India,Air,Organic Cotton,50634,kg,50634.0,8100.0,0.602,246901.51080000002,30.481668000000003,51090,1966491.54
83644,Côte d'Ivoire,India,Truck,Organic Cotton,6889,kg,6889.0,8900.0,0.0626,3838.13746,0.4312514,24138.35,92130.74
83645,Zimbabwe,India,Truck,Organic Cotton,See DN-2975 (ID#:82536),kg,1047.0,7900.0,0.0626,517.78338,0.0655422,See DN-2975 (ID#:82536),897.12
83646,Angola,India,Air,Organic Cotton,173,kg,173.0,7000.0,0.602,729.0219999999999,0.10414599999999999,2322.47,6000.0
83647,"Congo, DRC",India,Air,Organic Cotton,See DN-2981 (ID#:82538),kg,1047.0,7000.0,0.602,4412.057999999999,0.6302939999999999,See DN-2981 (ID#:82538),3936.84
83648,Nigeria,India,Air Charter,Organic Cotton,12135,kg,12135.0,8100.0,0.75,73720.125,9.10125,29780.5,1352448.79
83649,Nigeria,India,Air Charter,Organic Cotton,779,kg,779.0,8100.0,0.75,4732.425,0.58425,29780.5,29875.8
83650,Uganda,India,Air,Organic Cotton,4658,kg,4658.0,6200.0,0.602,17385.519200000002,2.8041160000000005,41595.5,356934.24
83651,Uganda,India,Air,Organic Cotton,5391,kg,5391.0,6200.0,0.602,20121.3684,3.2453819999999998,28382.05,88878.96
83652,Zimbabwe,India,Truck,Organic Cotton,23176,kg,23176.0,7900.0,0.0626,11461.45904,1.4508176,17308.69,121875.0
83653,Côte d'Ivoire,India,Truck,Organic Cotton,1639,kg,1639.0,8900.0,0.0626,913.15246,0.1026014,7690.06,174456.66
83654,Mozambique,India,Truck,Organic Cotton,See DN-3012 (ID#:83107),kg,1047.0,7200.0,0.0626,471.90384,0.0655422,See DN-3012 (ID#:83107),4204.2
83655,Haiti,India,Air,Organic Cotton,119,kg,119.0,16200.0,0.602,1160.5356,0.071638,1896.49,1687.2
83656,Haiti,India,Air,Organic Cotton,1807,kg,1807.0,16200.0,0.602,17622.586799999997,1.0878139999999998,30844.1,192427.9
83657,Zimbabwe,India,Truck,Organic Cotton,See DN-3030 (ID#:82549),kg,1047.0,7900.0,0.0626,517.78338,0.0655422,See DN-3030 (ID#:82549),163036.8
83658,Zimbabwe,Unkown,Truck,Organic Cotton,3082,kg,3082.0,7000.0,0.0626,1350.5324,0.1929332,9405.8,15984.0
83659,Uganda,India,Air,Organic Cotton,467,kg,467.0,6200.0,0.602,1743.0308,0.281134,6637.16,69925.64
83660,Haiti,India,Air,Organic Cotton,See DN-3044 (ID#:83116),kg,1047.0,16200.0,0.602,10210.762799999999,0.6302939999999999,See DN-3044 (ID#:83116),1423.7
83661,Haiti,India,Air,Organic Cotton,See DN-3015 (ID#:82554),kg,1047.0,16200.0,0.602,10210.762799999999,0.6302939999999999,See DN-3015 (ID#:82554),152521.6
83662,Haiti,India,Air,Organic Cotton,See DN-3015 (ID#:82554),kg,1047.0,16200.0,0.602,10210.762799999999,0.6302939999999999,See DN-3015 (ID#:82554),3346.2
83663,Uganda,India,Air,Organic Cotton,1366,kg,1366.0,6200.0,0.602,5098.4584,0.8223320000000001,8507.01,63904.47
83664,Zimbabwe,India,Truck,Organic Cotton,120,kg,120.0,7900.0,0.0626,59.3448,0.007512,1800,11955.4
83665,Guyana,India,Air,Organic Cotton,76,kg,76.0,7000.0,0.602,320.264,0.045752,2180,440.3
83666,Guyana,India,Air,Organic Cotton,See DN-3060 (ID#:83121),kg,1047.0,7000.0,0.602,4412.057999999999,0.6302939999999999,See DN-3060 (ID#:83121),2358.72
83667,Côte d'Ivoire,India,Truck,Organic Cotton,335,kg,335.0,8900.0,0.0626,186.64190000000002,0.020971000000000004,2527.41,23659.15
83668,Mozambique,India,Truck,Organic Cotton,168,kg,168.0,7200.0,0.0626,75.72096,0.010516800000000001,4120.69,5751.1
83670,Haiti,India,Air,Organic Cotton,2435,kg,2435.0,16200.0,0.602,23747.094,1.46587,25984.75,266420.0
83671,Burundi,India,Air,Organic Cotton,422,kg,422.0,7000.0,0.602,1778.308,0.254044,5384.96,1205.4
83672,Tanzania,India,Truck,Organic Cotton,4613,kg,4613.0,5900.0,0.0626,1703.7654200000004,0.2887738000000001,3592.8,317844.12
83673,Tanzania,India,Truck,Organic Cotton,2006,kg,2006.0,5900.0,0.0626,740.8960399999999,0.12557559999999998,3300.95,145934.94
83674,Uganda,India,Truck,Organic Cotton,2234,kg,2234.0,6200.0,0.0626,867.06008,0.13984839999999998,6582.95,135521.1
83675,Uganda,India,Air,Organic Cotton,6874,kg,6874.0,6200.0,0.602,25656.517599999996,4.138147999999999,16177.09,548376.04
83676,Uganda,India,Air,Organic Cotton,2291,kg,2291.0,6200.0,0.602,8550.928399999999,1.379182,10542.15,182101.2
83677,Uganda,India,Air,Organic Cotton,5426,kg,5426.0,6200.0,0.602,20252.0024,3.266452,6506.75,144219.5
83678,South Sudan,India,Air,Organic Cotton,See DN-3125 (ID#:82571),kg,1047.0,7000.0,0.602,4412.057999999999,0.6302939999999999,See DN-3125 (ID#:82571),32140.68
83679,South Sudan,India,Air,Organic Cotton,See DN-3125 (ID#:82571),kg,1047.0,7000.0,0.602,4412.057999999999,0.6302939999999999,See DN-3125 (ID#:82571),854.28
83680,Zimbabwe,India,Truck,Organic Cotton,See DN-3131 (ID#:83136),kg,1047.0,7900.0,0.0626,517.78338,0.0655422,See DN-3131 (ID#:83136),205660.0
83681,Zimbabwe,Unkown,Truck,Organic Cotton,22001,kg,22001.0,7000.0,0.0626,9640.8382,1.3772626000000001,21173.75,427634.2
83682,Mozambique,India,Truck,Organic Cotton,7141,kg,7141.0,7200.0,0.0626,3218.59152,0.4470266,5496.08,39053.7
83683,Nigeria,India,Air Charter,Organic Cotton,3917,kg,3917.0,8100.0,0.75,23795.774999999998,2.93775,14547.55,55657.4
83684,Rwanda,India,Air,Organic Cotton,575,kg,575.0,7000.0,0.602,2423.0499999999997,0.34614999999999996,4095.24,3150.0
83685,Nigeria,India,Air Charter,Organic Cotton,12877,kg,12877.0,8100.0,0.75,78227.77500000001,9.657750000000002,20666.07,245000.0
83686,Nigeria,India,Air Charter,Organic Cotton,17470,kg,17470.0,8100.0,0.75,106130.25,13.1025,20666.07,1262400.0
83687,Nigeria,India,Air Charter,Organic Cotton,17455,kg,17455.0,8100.0,0.75,106039.125,13.09125,20666.07,121178.7
83688,Zambia,India,Truck,Organic Cotton,22497,kg,22497.0,7600.0,0.0626,10703.17272,1.4083122000000001,11941.65,435176.0
83694,Tanzania,India,Air,Organic Cotton,3637,kg,3637.0,5900.0,0.602,12917.896599999998,2.1894739999999997,22904.02,396550.08
83695,Tanzania,India,Truck,Organic Cotton,1064,kg,1064.0,5900.0,0.0626,392.97776000000005,0.06660640000000001,4203,134097.12
83699,Uganda,India,Truck,Organic Cotton,4846,kg,4846.0,6200.0,0.0626,1880.8295200000002,0.30335960000000006,13743.46,381591.96
83700,Uganda,India,Truck,Organic Cotton,8057,kg,8057.0,6200.0,0.0626,3127.08284,0.5043682,10734.13,124866.42
83701,Côte d'Ivoire,India,Truck,Organic Cotton,5633,kg,5633.0,8900.0,0.0626,3138.36962,0.3526258,17548.42,420000.0
83702,Nigeria,India,Air Charter,Organic Cotton,410,kg,410.0,8100.0,0.75,2490.75,0.3075,Freight Included in Commodity Cost,29269.02
83704,Uganda,India,Air,Organic Cotton,See DN-3256 (ID#:83149),kg,1047.0,6200.0,0.602,3907.8227999999995,0.6302939999999999,See DN-3256 (ID#:83149),321278.4
83705,Uganda,India,Air,Organic Cotton,See DN-3256 (ID#:83149),kg,1047.0,6200.0,0.602,3907.8227999999995,0.6302939999999999,See DN-3256 (ID#:83149),53333.0
83706,Zambia,India,Truck,Organic Cotton,645,kg,645.0,7600.0,0.0626,306.8652,0.040377,5213.01,14281.92
83707,Uganda,Unkown,Air,Organic Cotton,See DN-3263 (ID#:83150),kg,1047.0,7000.0,0.602,4412.057999999999,0.6302939999999999,See DN-3263 (ID#:83150),308390.5
83708,Uganda,India,Air,Organic Cotton,19158,kg,19158.0,6200.0,0.602,71505.3192,11.533116,106022.37,119903.31
83709,"Congo, DRC",India,Air,Organic Cotton,See DN-3268 (ID#:82595),kg,1047.0,7000.0,0.602,4412.057999999999,0.6302939999999999,See DN-3268 (ID#:82595),792.54
83710,"Congo, DRC",India,Air,Organic Cotton,See DN-3268 (ID#:82595),kg,1047.0,7000.0,0.602,4412.057999999999,0.6302939999999999,See DN-3268 (ID#:82595),8232.84
83711,"Congo, DRC",India,Air,Organic Cotton,758,kg,758.0,7000.0,0.602,3194.212,0.456316,20499.33,6048.0
83712,"Congo, DRC",India,Air,Organic Cotton,See DN-3269 (ID#:83711),kg,1047.0,7000.0,0.602,4412.057999999999,0.6302939999999999,See DN-3269 (ID#:83711),2277.6
83713,Tanzania,India,Truck,Organic Cotton,285,kg,285.0,5900.0,0.0626,105.2619,0.017841,1883,31950.48
83714,Uganda,India,Air,Organic Cotton,45,kg,45.0,6200.0,0.602,167.958,0.02709,747.76,1212.2
83715,Tanzania,India,Truck,Organic Cotton,823,kg,823.0,5900.0,0.0626,303.96682,0.0515198,3524,4272.45
83716,Mozambique,India,Truck,Organic Cotton,12264,kg,12264.0,7200.0,0.0626,5527.63008,0.7677264,5902.4,31158.81
83717,Guyana,India,Air,Organic Cotton,7,kg,7.0,7000.0,0.602,29.497999999999998,0.004214,4317.96,911.4
83718,Mozambique,India,Truck,Organic Cotton,1722,kg,1722.0,7200.0,0.0626,776.13984,0.10779720000000001,5950.17,22064.45
83719,Zambia,India,Truck,Organic Cotton,6041,kg,6041.0,7600.0,0.0626,2874.0661600000003,0.3781666,10651.44,470897.0
83720,Dominican Republic,India,Air,Organic Cotton,29,kg,29.0,7000.0,0.602,122.20599999999999,0.017457999999999998,594.4,225.6
83726,Dominican Republic,India,Air,Organic Cotton,7791,kg,7791.0,7000.0,0.602,32831.274,4.690182,90360.12,13559.76
83727,Nigeria,India,Air Charter,Organic Cotton,290,kg,290.0,8100.0,0.75,1761.75,0.2175,20225.07,24000.0
83728,Nigeria,India,Air Charter,Organic Cotton,See DN-3366 (ID#:82612),kg,1047.0,8100.0,0.75,6360.525,0.78525,See DN-3366 (ID#:82612),643500.0
83730,Nigeria,India,Air Charter,Organic Cotton,21510,kg,21510.0,8100.0,0.75,130673.25,16.1325,20225.07,780500.0
83731,Nigeria,India,Air Charter,Organic Cotton,1749,kg,1749.0,8100.0,0.75,10625.175000000001,1.3117500000000002,20225.07,102960.0
83732,Côte d'Ivoire,India,Truck,Organic Cotton,See DN-3371 (ID#:83174),kg,1047.0,8900.0,0.0626,583.32558,0.0655422,See DN-3371 (ID#:83174),4788.0
83733,Mozambique,India,Truck,Organic Cotton,See DN-3376 (ID#:83175),kg,1047.0,7200.0,0.0626,471.90384,0.0655422,See DN-3376 (ID#:83175),106560.0
83735,Uganda,India,Truck,Organic Cotton,426,kg,426.0,6200.0,0.0626,165.33912,0.0266676,1761.5,18037.93
83736,Zimbabwe,India,Truck,Organic Cotton,See DN-3413 (ID#:83181),kg,1047.0,7900.0,0.0626,517.78338,0.0655422,See DN-3413 (ID#:83181),184800.0
83738,Mozambique,Germany,Truck,Organic Cotton,See DN-3428 (ID#:83186),lbs,1047.0,7000.0,0.0626,458.7954,0.0655422,See DN-3428 (ID#:83186),262051.2
83739,Zambia,Unkown,Truck,Organic Cotton,30923,kg,30923.0,7000.0,0.0626,13550.4586,1.9357798,34019.61,3309069.0
83740,Nigeria,India,Air Charter,Organic Cotton,18633,kg,18633.0,8100.0,0.75,113195.47499999999,13.974749999999998,26340,1454372.55
83742,Côte d'Ivoire,India,Air,Organic Cotton,242,kg,242.0,8900.0,0.602,1296.5875999999998,0.14568399999999998,3128.55,15590.36
83743,Côte d'Ivoire,India,Truck,Organic Cotton,180,kg,180.0,8900.0,0.0626,100.2852,0.011268,1965.57,16338.0
83746,Tanzania,India,Truck,Organic Cotton,See DN-3458 (ID#:83196),kg,1047.0,5900.0,0.0626,386.69897999999995,0.0655422,See DN-3458 (ID#:83196),52889.1
83747,Mozambique,India,Truck,Organic Cotton,6959,kg,6959.0,7200.0,0.0626,3136.5604799999996,0.43563339999999995,7150.25,512002.92
83748,Mozambique,India,Truck,Organic Cotton,1102,kg,1102.0,7200.0,0.0626,496.69344000000007,0.06898520000000001,8406.81,65396.24
83749,Nigeria,Germany,Air Charter,Organic Cotton,9966,lbs,9966.0,5400.0,0.75,40362.299999999996,7.474499999999999,49199.75,817595.7
83750,Nigeria,India,Air Charter,Organic Cotton,See DN-3476 (ID#:83198),kg,1047.0,8100.0,0.75,6360.525,0.78525,See DN-3476 (ID#:83198),1218360.0
83751,Rwanda,Unkown,Truck,Organic Cotton,10998,kg,10998.0,7000.0,0.0626,4819.323600000001,0.6884748,75824.42,925450.0
83752,Mozambique,India,Truck,Organic Cotton,See DN-3483 (ID#:82633),kg,1047.0,7200.0,0.0626,471.90384,0.0655422,See DN-3483 (ID#:82633),736502.1
83760,Rwanda,India,Truck,Organic Cotton,770,kg,770.0,7000.0,0.0626,337.414,0.048201999999999995,9828.73,57878.0
83761,Tanzania,India,Truck,Organic Cotton,7393,kg,7393.0,5900.0,0.0626,2730.53062,0.4628018,7083.18,234800.0
83762,Mozambique,India,Truck,Organic Cotton,10673,kg,10673.0,7200.0,0.0626,4810.534560000001,0.6681298000000001,15392.43,1247532.0
83763,Côte d'Ivoire,India,Truck,Organic Cotton,699,kg,699.0,8900.0,0.0626,389.44086,0.0437574,8127.62,8340.0
83764,Côte d'Ivoire,India,Air,Organic Cotton,Weight Captured Separately,kg,1047.0,8900.0,0.602,5609.616599999999,0.6302939999999999,Invoiced Separately,32250.0
83765,Côte d'Ivoire,India,Air,Organic Cotton,285,kg,285.0,8900.0,0.602,1526.973,0.17157,1335.15,18749.64
83766,Mozambique,India,Truck,Organic Cotton,5170,kg,5170.0,7200.0,0.0626,2330.2224,0.32364200000000004,8406.81,339287.76
83767,Mozambique,India,Truck,Organic Cotton,See DN-3558 (ID#:83766),kg,1047.0,7200.0,0.0626,471.90384,0.0655422,See DN-3558 (ID#:83766),4746.0
83768,"Congo, DRC",India,Air,Organic Cotton,See DN-3561 (ID#:82654),kg,1047.0,7000.0,0.602,4412.057999999999,0.6302939999999999,See DN-3561 (ID#:82654),4743.0
83771,Zambia,India,Truck,Organic Cotton,3041,kg,3041.0,7600.0,0.0626,1446.7861599999999,0.1903666,3526.69,303325.79
83772,Mozambique,India,Truck,Organic Cotton,28696,kg,28696.0,7200.0,0.0626,12933.861120000001,1.7963696000000002,22890.82,1529657.35
83773,Tanzania,India,Truck,Organic Cotton,See DN-3582 (ID#:82656),kg,1047.0,5900.0,0.0626,386.69897999999995,0.0655422,See DN-3582 (ID#:82656),162975.0
83774,Guyana,India,Air,Organic Cotton,See DN-3585 (ID#:83223),kg,1047.0,7000.0,0.602,4412.057999999999,0.6302939999999999,See DN-3585 (ID#:83223),374.12
83775,Haiti,India,Air,Organic Cotton,See DN-3586 (ID#:83224),kg,1047.0,16200.0,0.602,10210.762799999999,0.6302939999999999,See DN-3586 (ID#:83224),40960.0
83776,Haiti,India,Air,Organic Cotton,2769,kg,2769.0,16200.0,0.602,27004.3956,1.666938,29216.84,5720.0
83777,Uganda,India,Truck,Organic Cotton,1243,kg,1243.0,6200.0,0.0626,482.43316000000004,0.0778118,Freight Included in Commodity Cost,29300.9
83779,Tanzania,India,Truck,Organic Cotton,22895,kg,22895.0,5900.0,0.0626,8456.0393,1.433227,13649.14,2455380.12
83780,Nigeria,India,Air Charter,Organic Cotton,5977,kg,5977.0,8100.0,0.75,36310.275,4.48275,29674.92,439245.83
83781,Guyana,India,Air,Organic Cotton,282,kg,282.0,7000.0,0.602,1188.3479999999997,0.16976399999999997,5380.36,6333.3
83782,Mozambique,India,Truck,Organic Cotton,15942,kg,15942.0,7200.0,0.0626,7185.37824,0.9979692,4768.06,38024.78
83783,Mozambique,Germany,Truck,Organic Cotton,See DN-3627 (ID#:83782),lbs,1047.0,7000.0,0.0626,458.7954,0.0655422,See DN-3627 (ID#:83782),189756.0
83784,Côte d'Ivoire,India,Truck,Organic Cotton,See DN-3633 (ID#:82666),kg,1047.0,8900.0,0.0626,583.32558,0.0655422,See DN-3633 (ID#:82666),16254.0
83785,Guyana,India,Air,Organic Cotton,4,kg,4.0,7000.0,0.602,16.855999999999998,0.0024079999999999996,660.44,341.0
83787,Côte d'Ivoire,India,Truck,Organic Cotton,802,kg,802.0,8900.0,0.0626,446.82628000000005,0.050205200000000005,4625.27,70500.0
83788,Haiti,India,Air,Organic Cotton,305,kg,305.0,16200.0,0.602,2974.482,0.18361,3282.33,26400.0
83789,Haiti,India,Air,Organic Cotton,1777,kg,1777.0,16200.0,0.602,17330.014799999997,1.0697539999999999,15330.56,132000.0
83791,Côte d'Ivoire,India,Truck,Organic Cotton,1041,kg,1041.0,8900.0,0.0626,579.98274,0.0651666,5156.93,75000.0
83792,Côte d'Ivoire,Germany,Truck,Organic Cotton,7355,lbs,7355.0,4700.0,0.0626,2163.9881,0.460423,28647.52,626931.9
83793,Zambia,India,Truck,Organic Cotton,17177,kg,17177.0,7600.0,0.0626,8172.12952,1.0752802000000001,29971.59,771608.8
83795,Burundi,India,Air,Organic Cotton,546,kg,546.0,7000.0,0.602,2300.844,0.328692,4195.64,31046.4
83796,Burundi,India,Air,Organic Cotton,See DN-3712 (ID#:83795),kg,1047.0,7000.0,0.602,4412.057999999999,0.6302939999999999,See DN-3712 (ID#:83795),9342.72
